Furnished 2 Bed 2 Bath for SUBLEASE $2650 ALL INCLUDED,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b8/b813faa1-969f-4844-ac6a-a8f56d5fa4fd?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     2,"Beautifully Furnished 2bed 2 bath condo for sublease 6 months minimum. Located at 2 SONIC WAY, NORTH YORK! ALL UTILITIES INCLUDED+ WIFI & AMAZON PRIME TV INCLUDED. 1 parking spot! Great location ...",2650.0,$
One bedroom basement for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/94/94bcee10-3e99-412e-81bb-1093cc636ab7?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"Bright Walk out 1 bedroom Basement apartment For Lease +1/3 utility.Located at Bayview/Sheppard. Close To Loblaws, Ymca, Subway. Bayview village Shopping Mall And Highway 401/404/Dvp. No pet allowed ...",,Please Contact
2 bedroom walkout basement for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/62/62d5baa3-6cc4-40c6-95d5-2d5c6509c2c8?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     2,"Bright Walk out 2 bedroom Basement apartment For Lease +1/3 utility.Located at Bayview/Sheppard. Close To Loblaws, Ymca, Subway.,Bayview village Shopping Mall And Highway 401/404/Dvp.close to all ...",,Please Contact
1 Bedroom Brand New Condo in Swansea Area!,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b6/b6f2a450-cf83-41af-ac66-758892d48c47?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"Welcome to Mirabella Condos, located in beautiful swansea area, steps away from Lake Ontario and close to High Park. Located at 1926 Lakeshore Blvd West, this is brand new construction and ready to ...",2000.0,$
Yonge and Hwy7 2br+1den Richmond Hill Markham,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e6bfa6ab-0e8e-4536-825a-c842962aad70?rule=kijijica-200-jpg,28-09-2022,Markham,Beds:                                                     2 + Den,Unit comes with 1 parking 1 locker Walking distance to Walmart/Home Depot/Loblaws and etc. Minutes to Viva station Close intersection: High Tech and Red Maple,,Please Contact
Bachelor / Studio Unit for RENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b2/b26232ac-d5d8-49eb-82c3-294a82cb9df8?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"Bachelor / Studio Unit for RENT Intersection: Dundas St & Jarvis St ⏰MOVE-IN date: Flexible ⏰Duration: Minimum 1 Year ❗Unit Includes: - Laundry/ Dryer, Dish Washer - Microwave, Stove / Oven - Fridge ...",1900.0,$
1 bedroom in basement for rent - Lawrence and Midland,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a9/a98c776d-24c3-45ae-82ed-4213cd447d89?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"FOR RENT: A Beautiful One Bedroom Basement Apartment With a Separate Entrance. Has own kitchen, own full washroom with shower, own living room area, and 1 Bedroom. Located In a Desirable ...",1575.0,$
1 - Bedroom Unit for RENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/af29a95d-f345-4573-87a0-18e6871286ea?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"1 - Bedroom Unit for RENT Intersection: Dundas St & Jarvis St ⏰MOVE-IN date: Flexible ⏰Duration: Minimum 1 Year [Possible to furnish, but more expensive] ❗Unit Includes: - Laundry/ Dryer, Dish Washer ...",2300.0,$
1 - Bedroom Basement (renovated),https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/afe20ee3-0617-4961-b812-ecdfcf832891?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,Private Room 1 - Bedroom Basement Intersection: Bathurst St & Davenport Rd Move-in: Flexible. First Come First Serve (FCFS) Unit Includes: • Seperate Entrance (private) • Laundry/Dryer (private) • ...,1900.0,$
Penthouse Waterfront Condo.  Furnished with Parking - $3200.,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/08/0843de96-2320-4dc0-9dbe-8725cc384724?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Beautiful Penthouse Condo at Waterpark City. Views of Lake Ontario and CN Tower. Located near Bathurst and Fleet Sts. Walking distance to: Rogers Centre, Budweiser Stage, Exhibition Place, Liberty ...",3200.0,$
Yorkdale 1+Den 1 Bath Condo Unit with Parking + Locker for Rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/59/59df2157-3ff5-4853-b1ba-c823b01d5109?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Available from October 1st, 2022 Newly Renovated & Beautifully Located Yorkdale 1+Den, 1 Bath Condo Unit on the 6th Floor in the Very Convenient Uptown's Area, great for a Couple, or Students: • Just ...",2450.0,$
1Br 1 Ba Summerhill AMAZING DECK AND VIEW,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d26d54d1-357f-451a-b5f2-1ee365e7de2e?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,1br 1 bath on dead end street one block from. TTC. Top floor of multiplex/house with HUGE south facing deck.,2500.0,$
Amazing Suite available!!! 2 BD,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ed/ed213a9c-f346-4a34-bd59-08ba23f5f490?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Welcome to Kipling Heights, a friendly west-end location, establihsed in an up and coming neighbourhood that makes it easy to settle in and get comfortable. A great destinaiton for family living with ...                                                                                                                                                                                                                                                                                    Kipling Heights",,Please Contact
2 bed 2 bath - 6 month rental in west queen west,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0e/0e15fa30-67cf-4497-8c56-4b3431a183fd?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"$3,450 /month 2 bed 2 bath 150 Sudbury St Toronto Unfurnished Condo Rental –Enjoy the breathtaking views from this Toronto unfurnished condo rental in West Queen West. With an excellent layout, this ...",3450.0,$
Peaceful place,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d9/d985589f-7b34-4931-8be7-9a15cc14a3c3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,1 bedroom free wifi and utilities included,850.0,$
1 Bedroom and Den in North York,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/40/40839a9e-96ba-46dc-af84-c432cf0c34ff?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Beautiful 1 bedroom + 1 den with great view, newly built luxury condo with modern appliances, great location, steps away from subway station, Fairview Mall, Community Centre, quick access to 404/401 ...",2500.0,$
Lovely condo in Distillery District (4-12 months lease),https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/bed8db62-3a9a-4e33-9e49-3ef3c48e75f2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Live in the cutest area of Toronto! If the ad is up, it is still available. Lease takeover for a fully furnished 1 bedroom in a nice condo with amenities. Available 1st October 4 months MINIMUM ...",2480.0,$
Downtown One Bedroom Condo Unit (9 Boardwalk Dr),https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/27/27ab0793-b2a6-4352-afa8-d502fa23ce54?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"[Housing Information] DT 1] Address: 9 Boardwalk Dr 2] Room structure: one bedroom, one living room and one bathroom with parking space and locker 3] Check-in time: Immediately 4) Rental period: 1 ...",2700.0,$
luxury furnished 1+1 bedroom condo for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5b93c89d-5e1a-4515-9ca1-a3c203600471?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Elegant FURNISHED .5 Star resort like condo for rent that people dream for it. with luxury amenities and security. ravin and city view. outdoor and indoor pool, basketball court. squash, pool table, ...",2700.0,$
Etobicoke Brand New Condo 2Bed+2Bath+parking+locker Rent  $2700,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/56/56f872f9-6598-4713-b605-585e6aaeee74?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Etobicoke luxury brand new condo two bedroom and two bathroom with parking space and Locker for rent . Super quality brand new kitchen equipment. excellent lake view unit, bright and spacious, 24 ...",2700.0,$
Scarborough 1 Bedroom Apartment for Rent - 1320 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fb80e42e-8244-4f82-9324-c419dac036dc?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (437) 747-5214Virtual Open House: View ...",1734.0,$
Scarborough 2 Bedroom Apartment for Rent - 1350 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/836a5fd7-2009-44b1-9d16-a71233773480?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (647) 696-7899Virtual Open House: View ...",2127.0,$
Scarborough 2 Bedroom Apartment for Rent - 1360 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8a/8a125587-96a7-4e22-8e28-3012ee68dd13?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (647) 696-7899Virtual Open House: View ...",2044.0,$
Scarborough 3 Bedroom Apartment for Rent - 1360 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4b/4b047e61-f536-4050-a23f-52b5e6af4eec?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (647) 696-7899Virtual Open House: View ...",2768.0,$
